BaseTemp,MaskThreshold,SSP,Year,Region,ExposedPopulationShare,weighted_cdd,warming_level,RegionalPop
cdd_18p3,mask_50,pop_SSP1,2040,1,95.56912779808044,258.5084890239383,1.693643,41337404.0
cdd_18p3,mask_50,pop_SSP1,2040,2,99.609375,957.8989449107795,1.693643,367037060.0
cdd_18p3,mask_50,pop_SSP1,2040,3,86.69198155403137,1184.4434187899565,1.693643,138872290.0
cdd_18p3,mask_50,pop_SSP1,2040,4,99.75987076759338,1626.8990495108237,1.693643,105208740.0
cdd_18p3,mask_50,pop_SSP1,2040,5,99.83749985694885,2178.4212278219284,1.693643,224225860.0
cdd_18p3,mask_50,pop_SSP1,2040,6,79.28209900856018,1253.815518879835,1.693643,242465470.0
cdd_18p3,mask_50,pop_SSP1,2040,7,99.99881386756897,1554.501774964426,1.693643,258731170.0
cdd_18p3,mask_50,pop_SSP1,2040,8,99.98646378517151,3115.601751674499,1.693643,848988800.0
cdd_18p3,mask_50,pop_SSP1,2040,9,95.85529565811157,1819.8296328263855,1.693643,504946800.0
cdd_18p3,mask_50,pop_SSP1,2040,10,100.0,893.3615103286159,1.693643,67584720.0
cdd_18p3,mask_50,pop_SSP1,2040,11,88.90156745910645,266.4350663007431,1.693643,431206400.0
cdd_18p3,mask_50,pop_SSP1,2040,12,99.63923692703247,344.40814465726305,1.693643,111707960.0
cdd_18p3,mask_50,pop_SSP1,2040,13,99.87701177597046,672.5166128505679,1.693643,94843990.0
cdd_18p3,mask_50,pop_SSP1,2040,14,99.91555213928223,398.06262966639946,1.693643,48440990.0
cdd_18p3,mask_50,pop_SSP1,2040,15,97.85139560699463,957.1684979199122,1.693643,92945240.0
cdd_18p3,mask_50,pop_SSP1,2040,16,98.27818274497986,374.0730658076767,1.693643,156855440.0
cdd_18p3,mask_50,pop_SSP1,2040,17,99.90127086639404,1874.2017360440839,1.693643,342136600.0
cdd_18p3,mask_50,pop_SSP1,2040,18,99.73949790000916,2903.4402725320842,1.693643,1563959600.0
cdd_18p3,mask_50,pop_SSP1,2040,19,99.54332113265991,630.0734978589335,1.693643,76428100.0
cdd_18p3,mask_50,pop_SSP1,2040,20,98.92056584358215,1135.4159263454742,1.693643,1414905100.0
cdd_18p3,mask_50,pop_SSP1,2040,21,99.41791892051697,2859.783027594782,1.693643,445849020.0
cdd_18p3,mask_50,pop_SSP1,2040,22,99.73771572113037,2578.974224402152,1.693643,312030500.0
cdd_18p3,mask_50,pop_SSP1,2040,23,99.86680150032043,791.6325455884988,1.693643,113431120.0
cdd_18p3,mask_50,pop_SSP1,2040,24,95.53155899047852,607.405220126244,1.693643,38909136.0
cdd_18p3,mask_50,pop_SSP1,2040,25,98.60548973083496,2450.084124758127,1.693643,606828100.0
cdd_18p3,mask_50,pop_SSP1,2040,26,99.57444071769714,1792.0081708577093,1.693643,281171600.0
cdd_18p3,mask_50,pop_SSP1,2050,1,97.74911403656006,294.0706002225668,1.980731,42730160.0
cdd_18p3,mask_50,pop_SSP1,2050,2,99.64375495910645,1014.9657130673824,1.980731,379067230.0
cdd_18p3,mask_50,pop_SSP1,2050,3,87.7088725566864,1248.4501021820015,1.980731,141275540.0
cdd_18p3,mask_50,pop_SSP1,2050,4,99.75985288619995,1696.747089556009,1.980731,106730440.0
cdd_18p3,mask_50,pop_SSP1,2050,5,99.83749985694885,2274.210675901001,1.980731,222007940.0
cdd_18p3,mask_50,pop_SSP1,2050,6,79.8652172088623,1313.7249264007335,1.980731,245458220.0
cdd_18p3,mask_50,pop_SSP1,2050,7,99.99881982803345,1625.1888030700961,1.980731,276054530.0
cdd_18p3,mask_50,pop_SSP1,2050,8,99.98645782470703,3212.206709713402,1.980731,981780860.0
cdd_18p3,mask_50,pop_SSP1,2050,9,96.20004296302795,1911.7740862230821,1.980731,567637300.0
cdd_18p3,mask_50,pop_SSP1,2050,10,100.0,968.1850550165505,1.980731,69499650.0
cdd_18p3,mask_50,pop_SSP1,2050,11,91.49121046066284,294.44184146446906,1.980731,436203360.0
cdd_18p3,mask_50,pop_SSP1,2050,12,99.63905811309814,383.2403942313741,1.980731,107122160.0
cdd_18p3,mask_50,pop_SSP1,2050,13,99.9391257762909,722.2950232772545,1.980731,96936720.0
cdd_18p3,mask_50,pop_SSP1,2050,14,100.0,438.62276189122326,1.980731,46647932.0
cdd_18p3,mask_50,pop_SSP1,2050,15,98.18029403686523,1015.8433686317347,1.980731,98202280.0
cdd_18p3,mask_50,pop_SSP1,2050,16,98.50597381591797,410.3835771802766,1.980731,155298020.0
cdd_18p3,mask_50,pop_SSP1,2050,17,99.90124106407166,1958.0241494338027,1.980731,365695940.0
cdd_18p3,mask_50,pop_SSP1,2050,18,99.73968267440796,2997.2143530159615,1.980731,1573453300.0
cdd_18p3,mask_50,pop_SSP1,2050,19,99.73099827766418,672.8893109590899,1.980731,73376910.0
cdd_18p3,mask_50,pop_SSP1,2050,20,98.95028471946716,1194.505859019213,1.980731,1352791300.0
cdd_18p3,mask_50,pop_SSP1,2050,21,99.41786527633667,2944.1197784442193,1.980731,450295300.0
cdd_18p3,mask_50,pop_SSP1,2050,22,99.73771572113037,2647.7173224240255,1.980731,314288030.0
cdd_18p3,mask_50,pop_SSP1,2050,23,99.87496137619019,833.1384801913014,1.980731,107435820.0
cdd_18p3,mask_50,pop_SSP1,2050,24,97.06042408943176,644.015990017217,1.980731,40958290.0
cdd_18p3,mask_50,pop_SSP1,2050,25,99.03425574302673,2539.2692083088828,1.980731,647567100.0
cdd_18p3,mask_50,pop_SSP1,2050,26,99.58453178405762,1889.0072414624417,1.980731,322151000.0
cdd_18p3,mask_50,pop_SSP1,2060,1,98.79839420318604,333.9878198000651,2.268381,43724424.0
cdd_18p3,mask_50,pop_SSP1,2060,2,99.66266751289368,1077.1593569986053,2.268381,386854980.0
cdd_18p3,mask_50,pop_SSP1,2060,3,87.71017789840698,1328.0411095718453,2.268381,140542530.0
cdd_18p3,mask_50,pop_SSP1,2060,4,99.75985288619995,1775.7369003227757,2.268381,105595120.0
cdd_18p3,mask_50,pop_SSP1,2060,5,99.83750581741333,2380.032317479414,2.268381,215165280.0
cdd_18p3,mask_50,pop_SSP1,2060,6,81.25842809677124,1378.4262457425746,2.268381,243065360.0
cdd_18p3,mask_50,pop_SSP1,2060,7,99.99881386756897,1705.4708425358392,2.268381,285476380.0
cdd_18p3,mask_50,pop_SSP1,2060,8,99.99435544013977,3323.291846967526,2.268381,1090710100.0
cdd_18p3,mask_50,pop_SSP1,2060,9,97.01291918754578,2013.876947277,2.268381,614193150.0
cdd_18p3,mask_50,pop_SSP1,2060,10,100.0,1044.6144870661842,2.268381,69521660.0
cdd_18p3,mask_50,pop_SSP1,2060,11,92.2087550163269,324.5679599387131,2.268381,437019330.0
cdd_18p3,mask_50,pop_SSP1,2060,12,99.9396562576294,428.9034780186867,2.268381,102368690.0
cdd_18p3,mask_50,pop_SSP1,2060,13,99.99974370002747,782.436191875285,2.268381,96692240.0
cdd_18p3,mask_50,pop_SSP1,2060,14,100.0,490.9258342128305,2.268381,44486428.0
cdd_18p3,mask_50,pop_SSP1,2060,15,98.38407039642334,1082.4065069003693,2.268381,100182490.0
cdd_18p3,mask_50,pop_SSP1,2060,16,98.82039427757263,455.4041536217947,2.268381,152653250.0
cdd_18p3,mask_50,pop_SSP1,2060,17,99.9012291431427,2050.3815068486892,2.268381,379247300.0
cdd_18p3,mask_50,pop_SSP1,2060,18,99.79779720306396,3109.4077451698704,2.268381,1545084400.0
cdd_18p3,mask_50,pop_SSP1,2060,19,99.73102807998657,719.6198582086049,2.268381,68708940.0
cdd_18p3,mask_50,pop_SSP1,2060,20,99.00873303413391,1259.423816783191,2.268381,1258049700.0
cdd_18p3,mask_50,pop_SSP1,2060,21,99.41782355308533,3036.95719253654,2.268381,444014660.0
cdd_18p3,mask_50,pop_SSP1,2060,22,99.73772168159485,2723.793872489056,2.268381,309094800.0
cdd_18p3,mask_50,pop_SSP1,2060,23,99.88805651664734,879.9808048769817,2.268381,101781510.0
cdd_18p3,mask_50,pop_SSP1,2060,24,97.53803014755249,688.0781207425299,2.268381,42555550.0
cdd_18p3,mask_50,pop_SSP1,2060,25,99.21504259109497,2642.528316032549,2.268381,671092740.0
cdd_18p3,mask_50,pop_SSP1,2060,26,99.64560270309448,1994.7927379729335,2.268381,354106900.0
cdd_18p3,mask_50,pop_SSP1,2070,1,99.02663230895996,374.18796534469556,2.554702,44364012.0
cdd_18p3,mask_50,pop_SSP1,2070,2,99.6663510799408,1138.9718140219704,2.554702,392172800.0
cdd_18p3,mask_50,pop_SSP1,2070,3,95.65951824188232,1408.7913568607732,2.554702,137426370.0
cdd_18p3,mask_50,pop_SSP1,2070,4,99.76481199264526,1854.3463409923904,2.554702,102546620.0
cdd_18p3,mask_50,pop_SSP1,2070,5,99.83751177787781,2485.5444580761327,2.554702,204359040.0
cdd_18p3,mask_50,pop_SSP1,2070,6,82.18353390693665,1443.6142195476723,2.554702,236221260.0
cdd_18p3,mask_50,pop_SSP1,2070,7,99.99880790710449,1785.6492265353963,2.554702,287188320.0
cdd_18p3,mask_50,pop_SSP1,2070,8,99.99434351921082,3434.0280262514666,2.554702,1171714300.0
cdd_18p3,mask_50,pop_SSP1,2070,9,97.50860929489136,2115.11483814041,2.554702,642925440.0
cdd_18p3,mask_50,pop_SSP1,2070,10,100.0,1122.3870764045937,2.554702,67755464.0
cdd_18p3,mask_50,pop_SSP1,2070,11,93.74326467514038,355.16972989916644,2.554702,433117380.0
cdd_18p3,mask_50,pop_SSP1,2070,12,99.93934631347656,475.4072918546668,2.554702,96934740.0
cdd_18p3,mask_50,pop_SSP1,2070,13,99.99973773956299,843.1717077968257,2.554702,94466090.0
cdd_18p3,mask_50,pop_SSP1,2070,14,100.0,543.1594516219823,2.554702,42106644.0
cdd_18p3,mask_50,pop_SSP1,2070,15,98.8227128982544,1148.7364136479177,2.554702,99628890.0
cdd_18p3,mask_50,pop_SSP1,2070,16,99.02254939079285,499.66394835839,2.554702,148472910.0
cdd_18p3,mask_50,pop_SSP1,2070,17,99.90120530128479,2142.7247820955654,2.554702,382055680.0
cdd_18p3,mask_50,pop_SSP1,2070,18,99.80155229568481,3220.9629587375157,2.554702,1484759600.0
cdd_18p3,mask_50,pop_SSP1,2070,19,99.73104596138,765.6945987768187,2.554702,62868164.0
cdd_18p3,mask_50,pop_SSP1,2070,20,99.05316233634949,1323.1384360327459,2.554702,1147859800.0
cdd_18p3,mask_50,pop_SSP1,2070,21,99.41778182983398,3128.6870831502783,2.554702,428890880.0
cdd_18p3,mask_50,pop_SSP1,2070,22,99.73772168159485,2799.288754885504,2.554702,297357660.0
cdd_18p3,mask_50,pop_SSP1,2070,23,99.88805651664734,926.8276389998156,2.554702,95463000.0
cdd_18p3,mask_50,pop_SSP1,2070,24,98.30671548843384,733.2535598481569,2.554702,43537636.0
cdd_18p3,mask_50,pop_SSP1,2070,25,99.22346472740173,2745.181550000652,2.554702,677983000.0
cdd_18p3,mask_50,pop_SSP1,2070,26,99.72697496414185,2100.42865701021,2.554702,375558880.0
cdd_18p3,mask_50,pop_SSP1,2080,1,99.250328540802,415.7695424282354,2.845921,44620250.0
cdd_18p3,mask_50,pop_SSP1,2080,2,99.67387914657593,1199.8939997424982,2.845921,395203330.0
cdd_18p3,mask_50,pop_SSP1,2080,3,99.999338388443,1492.7411435948204,2.845921,132715140.0
cdd_18p3,mask_50,pop_SSP1,2080,4,99.76627826690674,1931.4625853027032,2.845921,98098780.0
cdd_18p3,mask_50,pop_SSP1,2080,5,99.83750581741333,2590.6042903751522,2.845921,190773550.0
cdd_18p3,mask_50,pop_SSP1,2080,6,88.29700350761414,1511.8618396323936,2.845921,226005010.0
cdd_18p3,mask_50,pop_SSP1,2080,7,99.99880194664001,1865.4396822136616,2.845921,283658080.0
cdd_18p3,mask_50,pop_SSP1,2080,8,100.0,3542.967578203882,2.845921,1224136200.0
cdd_18p3,mask_50,pop_SSP1,2080,9,98.5508143901825,2213.319946036242,2.845921,654119700.0
cdd_18p3,mask_50,pop_SSP1,2080,10,100.0,1208.346158160633,2.845921,64471650.0
cdd_18p3,mask_50,pop_SSP1,2080,11,94.19856667518616,388.3074753436685,2.845921,426984860.0
cdd_18p3,mask_50,pop_SSP1,2080,12,99.93903636932373,525.1569586681112,2.845921,91174940.0
cdd_18p3,mask_50,pop_SSP1,2080,13,99.99973773956299,905.5430883474844,2.845921,90921100.0
cdd_18p3,mask_50,pop_SSP1,2080,14,100.0,593.4384461476401,2.845921,39598330.0
cdd_18p3,mask_50,pop_SSP1,2080,15,99.00738000869751,1214.128539337107,2.845921,97576300.0
cdd_18p3,mask_50,pop_SSP1,2080,16,99.26738142967224,539.6414066874127,2.845921,143305800.0
cdd_18p3,mask_50,pop_SSP1,2080,17,99.90119934082031,2235.8484337704376,2.845921,376284930.0
cdd_18p3,mask_50,pop_SSP1,2080,18,99.80806112289429,3328.2979683209883,2.845921,1396979000.0
cdd_18p3,mask_50,pop_SSP1,2080,19,99.73106980323792,809.4839669105992,2.845921,57179110.0
cdd_18p3,mask_50,pop_SSP1,2080,20,99.19145107269287,1382.2942510442972,2.845921,1038973760.0
cdd_18p3,mask_50,pop_SSP1,2080,21,99.41773414611816,3216.498223522069,2.845921,407564600.0
cdd_18p3,mask_50,pop_SSP1,2080,22,99.7377336025238,2872.8681706797033,2.845921,281531460.0
cdd_18p3,mask_50,pop_SSP1,2080,23,99.88805651664734,973.8099296791903,2.845921,87863890.0
cdd_18p3,mask_50,pop_SSP1,2080,24,98.41291308403015,782.6018455483834,2.845921,43898824.0
cdd_18p3,mask_50,pop_SSP1,2080,25,99.33124780654907,2844.758259057025,2.845921,669882750.0
cdd_18p3,mask_50,pop_SSP1,2080,26,99.79112148284912,2206.6865424896814,2.845921,386785280.0
cdd_18p3,mask_50,pop_SSP1,2090,1,99.46840405464172,467.0434202938572,3.137292,43763460.0
cdd_18p3,mask_50,pop_SSP1,2090,2,99.80664849281311,1261.9409878046088,3.137292,392706430.0
cdd_18p3,mask_50,pop_SSP1,2090,3,99.99933242797852,1562.1367763710412,3.137292,126606850.0
cdd_18p3,mask_50,pop_SSP1,2090,4,99.76629614830017,1998.3028234135109,3.137292,92409900.0
cdd_18p3,mask_50,pop_SSP1,2090,5,99.83751773834229,2682.5839220568623,3.137292,175775840.0
cdd_18p3,mask_50,pop_SSP1,2090,6,88.87852430343628,1571.7701080481456,3.137292,212886300.0
cdd_18p3,mask_50,pop_SSP1,2090,7,99.99879598617554,1936.3277522243718,3.137292,276513900.0
cdd_18p3,mask_50,pop_SSP1,2090,8,100.0,3631.5807881597243,3.137292,1243985900.0
cdd_18p3,mask_50,pop_SSP1,2090,9,98.91796708106995,2299.5532690097566,3.137292,648780400.0
cdd_18p3,mask_50,pop_SSP1,2090,10,100.0,1282.475079027884,3.137292,60033336.0
cdd_18p3,mask_50,pop_SSP1,2090,11,95.22568583488464,424.5447791964287,3.137292,413250300.0
cdd_18p3,mask_50,pop_SSP1,2090,12,99.93880987167358,578.5698779242218,3.137292,85553730.0
cdd_18p3,mask_50,pop_SSP1,2090,13,99.99973177909851,955.5131514479469,3.137292,86465120.0
cdd_18p3,mask_50,pop_SSP1,2090,14,100.0,649.1641598664379,3.137292,37064172.0
cdd_18p3,mask_50,pop_SSP1,2090,15,99.15962815284729,1278.9319288004338,3.137292,94346904.0
cdd_18p3,mask_50,pop_SSP1,2090,16,99.49030876159668,585.363252282964,3.137292,137513820.0
cdd_18p3,mask_50,pop_SSP1,2090,17,99.90119934082031,2318.6999230707534,3.137292,364307700.0
cdd_18p3,mask_50,pop_SSP1,2090,18,99.9087393283844,3432.1169660597525,3.137292,1287154300.0
cdd_18p3,mask_50,pop_SSP1,2090,19,99.99269843101501,855.1710780292958,3.137292,51643520.0
cdd_18p3,mask_50,pop_SSP1,2090,20,99.2913544178009,1450.3271707767462,3.137292,929867260.0
cdd_18p3,mask_50,pop_SSP1,2090,21,99.4176983833313,3300.786004385968,3.137292,381329660.0
cdd_18p3,mask_50,pop_SSP1,2090,22,99.7377097606659,2938.1669864189853,3.137292,263148960.0
cdd_18p3,mask_50,pop_SSP1,2090,23,99.89089965820312,1020.8469186939402,3.137292,80022490.0
cdd_18p3,mask_50,pop_SSP1,2090,24,98.58546257019043,825.2588497067293,3.137292,43116236.0
cdd_18p3,mask_50,pop_SSP1,2090,25,99.48898553848267,2942.7864415234644,3.137292,648921200.0
cdd_18p3,mask_50,pop_SSP1,2090,26,99.7958779335022,2292.485904714181,3.137292,387177100.0
cdd_18p3,mask_50,pop_SSP1,2100,1,99.58004355430603,527.8174430418753,3.422318,41334500.0
cdd_18p3,mask_50,pop_SSP1,2100,2,99.86695647239685,1323.836754798021,3.422318,382343550.0
cdd_18p3,mask_50,pop_SSP1,2100,3,99.99932646751404,1613.9950870821115,3.422318,118474700.0
cdd_18p3,mask_50,pop_SSP1,2100,4,99.76627230644226,2052.361995107159,3.422318,85604180.0
cdd_18p3,mask_50,pop_SSP1,2100,5,99.8375415802002,2758.140493113648,3.422318,159448770.0
cdd_18p3,mask_50,pop_SSP1,2100,6,89.33788537979126,1621.1794686098533,3.422318,196914220.0
cdd_18p3,mask_50,pop_SSP1,2100,7,99.99880790710449,1995.85308269576,3.422318,266232200.0
cdd_18p3,mask_50,pop_SSP1,2100,8,100.0,3695.8869679848567,3.422318,1230346500.0
cdd_18p3,mask_50,pop_SSP1,2100,9,99.26942586898804,2370.7094484426852,3.422318,629134000.0
cdd_18p3,mask_50,pop_SSP1,2100,10,100.0,1341.9529428156213,3.422318,55014532.0
cdd_18p3,mask_50,pop_SSP1,2100,11,96.7608094215393,463.37677650023056,3.422318,389888200.0
cdd_18p3,mask_50,pop_SSP1,2100,12,99.97878670692444,634.8127915240947,3.422318,80128870.0
cdd_18p3,mask_50,pop_SSP1,2100,13,99.99973773956299,990.7447307444464,3.422318,81469210.0
cdd_18p3,mask_50,pop_SSP1,2100,14,100.0,709.6271494409966,3.422318,34660790.0
cdd_18p3,mask_50,pop_SSP1,2100,15,99.33741092681885,1341.6403319110238,3.422318,90474380.0
cdd_18p3,mask_50,pop_SSP1,2100,16,99.60801005363464,636.3729143350796,3.422318,131682300.0
cdd_18p3,mask_50,pop_SSP1,2100,17,99.90120530128479,2388.4167266877753,3.422318,347380600.0
cdd_18p3,mask_50,pop_SSP1,2100,18,99.90880489349365,3529.7536654477904,3.422318,1164688100.0
cdd_18p3,mask_50,pop_SSP1,2100,19,99.99270439147949,901.9216038175684,3.422318,45889290.0
cdd_18p3,mask_50,pop_SSP1,2100,20,99.30709600448608,1526.590264954868,3.422318,831249700.0
cdd_18p3,mask_50,pop_SSP1,2100,21,99.41768050193787,3379.3199265364815,3.422318,351520450.0
cdd_18p3,mask_50,pop_SSP1,2100,22,99.73772168159485,2992.9109521169976,3.422318,242425780.0
cdd_18p3,mask_50,pop_SSP1,2100,23,99.89089965820312,1066.892741717217,3.422318,71976080.0
cdd_18p3,mask_50,pop_SSP1,2100,24,98.80866408348083,859.6127513780025,3.422318,41043690.0
cdd_18p3,mask_50,pop_SSP1,2100,25,99.56135749816895,3036.922844781856,3.422318,618490500.0
cdd_18p3,mask_50,pop_SSP1,2100,26,99.8680591583252,2353.895935807865,3.422318,378042140.0
cdd_18p3,mask_50,pop_SSP2,2040,1,95.56936025619507,258.5195229454601,1.693643,41235690.0
cdd_18p3,mask_50,pop_SSP2,2040,2,99.60945248603821,958.5406143207512,1.693643,367379520.0
cdd_18p3,mask_50,pop_SSP2,2040,3,86.6906464099884,1184.771574637537,1.693643,142523300.0
cdd_18p3,mask_50,pop_SSP2,2040,4,99.75988268852234,1626.9683296283713,1.693643,108550970.0
cdd_18p3,mask_50,pop_SSP2,2040,5,99.83749985694885,2178.735698906791,1.693643,227847470.0
cdd_18p3,mask_50,pop_SSP2,2040,6,79.28153276443481,1254.184418742892,1.693643,248099980.0
cdd_18p3,mask_50,pop_SSP2,2040,7,99.99880790710449,1555.1033920846592,1.693643,267329170.0
cdd_18p3,mask_50,pop_SSP2,2040,8,99.98646378517151,3115.903828887777,1.693643,912532350.0
cdd_18p3,mask_50,pop_SSP2,2040,9,95.85562944412231,1819.485075300834,1.693643,536728770.0
cdd_18p3,mask_50,pop_SSP2,2040,10,100.0,894.0141234075305,1.693643,67723840.0
cdd_18p3,mask_50,pop_SSP2,2040,11,88.90153169631958,266.4293623561792,1.693643,429634530.0
cdd_18p3,mask_50,pop_SSP2,2040,12,99.63923692703247,344.3995361900569,1.693643,111103150.0
cdd_18p3,mask_50,pop_SSP2,2040,13,99.87708330154419,673.5257748050616,1.693643,95478960.0
cdd_18p3,mask_50,pop_SSP2,2040,14,99.91554617881775,398.0598050440644,1.693643,48097216.0
cdd_18p3,mask_50,pop_SSP2,2040,15,97.85343408584595,958.0085383537433,1.693643,95847944.0
cdd_18p3,mask_50,pop_SSP2,2040,16,98.27841520309448,374.23314745955673,1.693643,156275730.0
cdd_18p3,mask_50,pop_SSP2,2040,17,99.90125298500061,1875.1862816031826,1.693643,352059260.0
cdd_18p3,mask_50,pop_SSP2,2040,18,99.73956346511841,2903.0384120293993,1.693643,1604890600.0
cdd_18p3,mask_50,pop_SSP2,2040,19,99.54330325126648,630.0456547191011,1.693643,76008750.0
cdd_18p3,mask_50,pop_SSP2,2040,20,98.92045259475708,1135.3528395180922,1.693643,1410251500.0
cdd_18p3,mask_50,pop_SSP2,2040,21,99.41790103912354,2859.5774739796384,1.693643,456747040.0
cdd_18p3,mask_50,pop_SSP2,2040,22,99.73772168159485,2578.590055762145,1.693643,318782430.0
cdd_18p3,mask_50,pop_SSP2,2040,23,99.86679553985596,791.6146258593818,1.693643,112398424.0
cdd_18p3,mask_50,pop_SSP2,2040,24,95.531564950943,607.4933491331182,1.693643,39078732.0
cdd_18p3,mask_50,pop_SSP2,2040,25,98.60685467720032,2449.677901239439,1.693643,630920060.0
cdd_18p3,mask_50,pop_SSP2,2040,26,99.57974553108215,1791.6169259793865,1.693643,297976000.0
cdd_18p3,mask_50,pop_SSP2,2050,1,97.74941205978394,294.08226971380327,1.980731,42558132.0
cdd_18p3,mask_50,pop_SSP2,2050,2,99.64388608932495,1015.6192012675851,1.980731,380150100.0
cdd_18p3,mask_50,pop_SSP2,2050,3,87.7067506313324,1248.8010606550592,1.980731,147781920.0
cdd_18p3,mask_50,pop_SSP2,2050,4,99.75987076759338,1696.8612603244233,1.980731,112591950.0
cdd_18p3,mask_50,pop_SSP2,2050,5,99.83749985694885,2274.5300804936874,1.980731,228028000.0
cdd_18p3,mask_50,pop_SSP2,2050,6,79.86419796943665,1314.097399535885,1.980731,255523500.0
cdd_18p3,mask_50,pop_SSP2,2050,7,99.99880790710449,1625.803324227978,1.980731,292867360.0
cdd_18p3,mask_50,pop_SSP2,2050,8,99.98646378517151,3212.5076521330357,1.980731,1111875200.0
cdd_18p3,mask_50,pop_SSP2,2050,9,96.20077610015869,1911.4364114077441,1.980731,628347100.0
cdd_18p3,mask_50,pop_SSP2,2050,10,100.0,968.8740354710901,1.980731,69606420.0
cdd_18p3,mask_50,pop_SSP2,2050,11,91.49114489555359,294.43552011550287,1.980731,433655460.0
cdd_18p3,mask_50,pop_SSP2,2050,12,99.63905811309814,383.23080888468394,1.980731,106137620.0
cdd_18p3,mask_50,pop_SSP2,2050,13,99.93917942047119,723.3370418411819,1.980731,97837060.0
cdd_18p3,mask_50,pop_SSP2,2050,14,100.0,438.6196984139682,1.980731,46139016.0
cdd_18p3,mask_50,pop_SSP2,2050,15,98.18406701087952,1016.7172361404382,1.980731,104102540.0
cdd_18p3,mask_50,pop_SSP2,2050,16,98.50627779960632,410.5489572903345,1.980731,154594640.0
cdd_18p3,mask_50,pop_SSP2,2050,17,99.90122318267822,1959.0217841253655,1.980731,384014180.0
cdd_18p3,mask_50,pop_SSP2,2050,18,99.73978400230408,2996.8145553424506,1.980731,1644272400.0
cdd_18p3,mask_50,pop_SSP2,2050,19,99.73099827766418,672.8598712829245,1.980731,72344100.0
cdd_18p3,mask_50,pop_SSP2,2050,20,98.95002841949463,1194.442572743991,1.980731,1339330600.0
cdd_18p3,mask_50,pop_SSP2,2050,21,99.4178295135498,2943.890779184463,1.980731,469752540.0
cdd_18p3,mask_50,pop_SSP2,2050,22,99.73772764205933,2647.3359417721917,1.980731,326289730.0
cdd_18p3,mask_50,pop_SSP2,2050,23,99.87497329711914,833.1199621152864,1.980731,105730216.0
cdd_18p3,mask_50,pop_SSP2,2050,24,97.06041812896729,644.1063211455892,1.980731,41301784.0
cdd_18p3,mask_50,pop_SSP2,2050,25,99.03441667556763,2538.8764621899713,1.980731,694634560.0
cdd_18p3,mask_50,pop_SSP2,2050,26,99.59260821342468,1888.5579474567414,1.980731,355352580.0
cdd_18p3,mask_50,pop_SSP2,2060,1,98.79862070083618,334.000151905557,2.268381,43672144.0
cdd_18p3,mask_50,pop_SSP2,2060,2,99.66282248497009,1077.8266968667451,2.268381,390528700.0
cdd_18p3,mask_50,pop_SSP2,2060,3,87.70711421966553,1328.4176407823763,2.268381,150414260.0
cdd_18p3,mask_50,pop_SSP2,2060,4,99.75987672805786,1775.9122644775348,2.268381,114195710.0
cdd_18p3,mask_50,pop_SSP2,2060,5,99.83751177787781,2380.356191113587,2.268381,223749180.0
cdd_18p3,mask_50,pop_SSP2,2060,6,81.25696182250977,1378.8029604933308,2.268381,258169620.0
cdd_18p3,mask_50,pop_SSP2,2060,7,99.99880790710449,1706.1021502058736,2.268381,311802100.0
cdd_18p3,mask_50,pop_SSP2,2060,8,99.99435544013977,3323.5923037055236,2.268381,1305529200.0
cdd_18p3,mask_50,pop_SSP2,2060,9,97.01383113861084,2013.540621833371,2.268381,709911600.0
cdd_18p3,mask_50,pop_SSP2,2060,10,100.0,1045.3416267428968,2.268381,69768220.0
cdd_18p3,mask_50,pop_SSP2,2060,11,92.20868349075317,324.5608289164906,2.268381,434905060.0
cdd_18p3,mask_50,pop_SSP2,2060,12,99.93961453437805,428.89270262633823,2.268381,101370700.0
cdd_18p3,mask_50,pop_SSP2,2060,13,99.99973177909851,783.5138147516419,2.268381,97814136.0
cdd_18p3,mask_50,pop_SSP2,2060,14,100.0,490.92246831878856,2.268381,43993936.0
cdd_18p3,mask_50,pop_SSP2,2060,15,98.38937520980835,1083.3198165106508,2.268381,109548380.0
cdd_18p3,mask_50,pop_SSP2,2060,16,98.8207459449768,455.5767530787592,2.268381,152312130.0
cdd_18p3,mask_50,pop_SSP2,2060,17,99.90119934082031,2051.391440417066,2.268381,406616400.0
cdd_18p3,mask_50,pop_SSP2,2060,18,99.79801177978516,3109.0138247699565,2.268381,1648807700.0
cdd_18p3,mask_50,pop_SSP2,2060,19,99.73101019859314,719.58862149086,2.268381,67111020.0
cdd_18p3,mask_50,pop_SSP2,2060,20,99.00829792022705,1259.3608834471686,2.268381,1234886400.0
cdd_18p3,mask_50,pop_SSP2,2060,21,99.41775798797607,3036.696327506796,2.268381,473015070.0
cdd_18p3,mask_50,pop_SSP2,2060,22,99.73772168159485,2723.413971873893,2.268381,327306980.0
cdd_18p3,mask_50,pop_SSP2,2060,23,99.88806247711182,879.9614820609047,2.268381,99497010.0
cdd_18p3,mask_50,pop_SSP2,2060,24,97.53802418708801,688.1706210437444,2.268381,43214544.0
cdd_18p3,mask_50,pop_SSP2,2060,25,99.21536445617676,2642.125400932022,2.268381,746201660.0
cdd_18p3,mask_50,pop_SSP2,2060,26,99.65580701828003,1994.2857092993224,2.268381,407346560.0
cdd_18p3,mask_50,pop_SSP2,2070,1,99.0269124507904,374.2010191655689,2.554702,44633880.0
cdd_18p3,mask_50,pop_SSP2,2070,2,99.66656565666199,1139.6535466796433,2.554702,400180160.0
